crop_name,adm_id,date,ndvi
wheat,CN014,20050226,0.182
wheat,CN043,20050226,0.361
wheat,CN051,20050226,0.565
wheat,CN045,20050226,0.437
wheat,CN022,20050226,0.178
wheat,CN071,20050226,0.597
wheat,CN013,20050226,0.206
wheat,CN012,20050226,0.16
wheat,CN044,20050226,0.472
wheat,CN035,20050226,0.517
wheat,CN023,20050226,0.189
wheat,CN041,20050226,0.41
wheat,CN046,20050226,0.577
wheat,CN061,20050306,0.33
wheat,CN031,20050306,0.391
wheat,CN050,20050306,0.405
wheat,CN033,20050306,0.4
wheat,CN036,20050306,0.412
wheat,CN053,20050306,0.496
wheat,CN037,20050306,0.277
wheat,CN021,20050306,0.184
wheat,CN054,20050306,0.115
wheat,CN062,20050306,0.125
wheat,CN063,20050306,0.123
wheat,CN011,20050306,0.16
wheat,CN015,20050306,0.166
wheat,CN042,20050306,0.451
wheat,CN034,20050306,0.463
wheat,CN052,20050306,0.413
wheat,CN064,20050306,0.103
wheat,CN032,20050306,0.427
wheat,CN065,20050306,0.138
wheat,CN014,20050306,0.19
wheat,CN043,20050306,0.417
wheat,CN051,20050306,0.473
wheat,CN045,20050306,0.43
wheat,CN022,20050306,0.175
wheat,CN071,20050306,0.521
wheat,CN013,20050306,0.208
wheat,CN012,20050306,0.149
wheat,CN044,20050306,0.471
wheat,CN035,20050306,0.543
wheat,CN023,20050306,0.183
wheat,CN041,20050306,0.459
wheat,CN046,20050306,0.588
wheat,CN061,20050314,0.391
wheat,CN031,20050314,0.441
wheat,CN050,20050314,0.395
wheat,CN033,20050314,0.418
wheat,CN036,20050314,0.443
wheat,CN053,20050314,0.515
wheat,CN037,20050314,0.296
wheat,CN021,20050314,0.194
wheat,CN054,20050314,0.118
wheat,CN062,20050314,0.141
wheat,CN063,20050314,0.116
wheat,CN011,20050314,0.165
wheat,CN015,20050314,0.17
wheat,CN042,20050314,0.487
wheat,CN034,20050314,0.486
wheat,CN052,20050314,0.434
wheat,CN064,20050314,0.105
wheat,CN032,20050314,0.484
wheat,CN065,20050314,0.171
wheat,CN014,20050314,0.198
wheat,CN043,20050314,0.411
wheat,CN051,20050314,0.521
wheat,CN045,20050314,0.488
wheat,CN022,20050314,0.182
wheat,CN071,20050314,0.539
wheat,CN013,20050314,0.219
wheat,CN012,20050314,0.165
wheat,CN044,20050314,0.437
wheat,CN035,20050314,0.481
wheat,CN023,20050314,0.203
wheat,CN041,20050314,0.482
wheat,CN046,20050314,0.552
wheat,CN061,20050322,0.503
wheat,CN031,20050322,0.436
wheat,CN050,20050322,0.365
wheat,CN033,20050322,0.438
wheat,CN036,20050322,0.438
wheat,CN053,20050322,0.494
wheat,CN037,20050322,0.351
wheat,CN021,20050322,0.197
wheat,CN054,20050322,0.115
wheat,CN062,20050322,0.133
wheat,CN063,20050322,0.103
wheat,CN011,20050322,0.179
wheat,CN015,20050322,0.18
wheat,CN042,20050322,0.389
wheat,CN034,20050322,0.548
wheat,CN052,20050322,0.479
wheat,CN064,20050322,0.115
wheat,CN032,20050322,0.511
wheat,CN065,20050322,0.157
wheat,CN014,20050322,0.228
wheat,CN051,20050322,0.301
wheat,CN045,20050322,0.49
wheat,CN022,20050322,0.186
wheat,CN071,20050322,0.627
wheat,CN013,20050322,0.257
wheat,CN012,20050322,0.188
wheat,CN044,20050322,0.429
wheat,CN035,20050322,0.517
wheat,CN023,20050322,0.215
wheat,CN041,20050322,0.543
wheat,CN046,20050322,0.582
wheat,CN061,20050330,0.5
wheat,CN031,20050330,0.485
wheat,CN050,20050330,0.495
wheat,CN033,20050330,0.471
wheat,CN036,20050330,0.439
wheat,CN053,20050330,0.5
wheat,CN037,20050330,0.406
wheat,CN021,20050330,0.197
wheat,CN054,20050330,0.117
wheat,CN062,20050330,0.147
wheat,CN063,20050330,0.123
wheat,CN011,20050330,0.211
wheat,CN015,20050330,0.187
wheat,CN042,20050330,0.556
wheat,CN034,20050330,0.554
wheat,CN052,20050330,0.469
wheat,CN064,20050330,0.111
wheat,CN032,20050330,0.527
wheat,CN065,20050330,0.171
wheat,CN014,20050330,0.263
wheat,CN043,20050330,0.437
wheat,CN051,20050330,0.532
wheat,CN045,20050330,0.534
wheat,CN022,20050330,0.186
wheat,CN071,20050330,0.597
wheat,CN013,20050330,0.314
wheat,CN012,20050330,0.234
wheat,CN044,20050330,0.372
wheat,CN035,20050330,0.495
wheat,CN023,20050330,0.23
wheat,CN041,20050330,0.51
wheat,CN061,20050407,0.546
wheat,CN031,20050407,0.518
wheat,CN050,20050407,0.461
wheat,CN033,20050407,0.465
wheat,CN036,20050407,0.422
wheat,CN053,20050407,0.49
wheat,CN037,20050407,0.449
wheat,CN021,20050407,0.188
wheat,CN054,20050407,0.116
wheat,CN062,20050407,0.151
wheat,CN063,20050407,0.125
wheat,CN011,20050407,0.268
wheat,CN015,20050407,0.201
wheat,CN042,20050407,0.563
wheat,CN034,20050407,0.6
wheat,CN052,20050407,0.493
wheat,CN064,20050407,0.121
wheat,CN032,20050407,0.582
wheat,CN065,20050407,0.183
wheat,CN014,20050407,0.314
wheat,CN043,20050407,0.451
wheat,CN051,20050407,0.543
wheat,CN045,20050407,0.485
wheat,CN022,20050407,0.187
wheat,CN071,20050407,0.543
wheat,CN013,20050407,0.381
wheat,CN012,20050407,0.283
wheat,CN044,20050407,0.496
wheat,CN035,20050407,0.54
wheat,CN023,20050407,0.239
wheat,CN041,20050407,0.624
wheat,CN046,20050407,0.54
wheat,CN061,20050415,0.537
wheat,CN031,20050415,0.489
wheat,CN050,20050415,0.477
wheat,CN033,20050415,0.492
wheat,CN036,20050415,0.474
wheat,CN053,20050415,0.472
wheat,CN037,20050415,0.504
wheat,CN021,20050415,0.201
wheat,CN054,20050415,0.115
wheat,CN062,20050415,0.16
wheat,CN063,20050415,0.128
wheat,CN011,20050415,0.294
wheat,CN015,20050415,0.193
wheat,CN042,20050415,0.587
wheat,CN034,20050415,0.628
wheat,CN052,20050415,0.516
wheat,CN064,20050415,0.127
wheat,CN032,20050415,0.603
wheat,CN065,20050415,0.206
wheat,CN014,20050415,0.321
wheat,CN043,20050415,0.52
wheat,CN051,20050415,0.563
wheat,CN045,20050415,0.562
wheat,CN022,20050415,0.186
wheat,CN071,20050415,0.567
wheat,CN013,20050415,0.397
wheat,CN012,20050415,0.313
wheat,CN044,20050415,0.573
wheat,CN035,20050415,0.583
wheat,CN023,20050415,0.224
wheat,CN041,20050415,0.63
wheat,CN046,20050415,0.607
wheat,CN061,20050423,0.556
wheat,CN031,20050423,0.53
wheat,CN050,20050423,0.518
wheat,CN033,20050423,0.534
wheat,CN036,20050423,0.492
wheat,CN053,20050423,0.495
wheat,CN037,20050423,0.521
wheat,CN021,20050423,0.207
wheat,CN054,20050423,0.124
wheat,CN062,20050423,0.188
wheat,CN063,20050423,0.135
wheat,CN011,20050423,0.344
wheat,CN015,20050423,0.207
wheat,CN042,20050423,0.597
wheat,CN034,20050423,0.647
wheat,CN052,20050423,0.594
wheat,CN064,20050423,0.149
wheat,CN032,20050423,0.621
wheat,CN065,20050423,0.242
wheat,CN014,20050423,0.332
wheat,CN043,20050423,0.521
wheat,CN051,20050423,0.537
wheat,CN045,20050423,0.606
wheat,CN022,20050423,0.186
wheat,CN071,20050423,0.598
wheat,CN013,20050423,0.371
wheat,CN012,20050423,0.344
wheat,CN044,20050423,0.475
wheat,CN035,20050423,0.582
wheat,CN023,20050423,0.254
wheat,CN041,20050423,0.655
wheat,CN046,20050423,0.583
wheat,CN061,20050501,0.531
wheat,CN031,20050501,0.541
wheat,CN050,20050501,0.556
wheat,CN033,20050501,0.587
wheat,CN036,20050501,0.517
wheat,CN053,20050501,0.479
wheat,CN037,20050501,0.534
wheat,CN021,20050501,0.221
wheat,CN054,20050501,0.144
wheat,CN062,20050501,0.217
wheat,CN063,20050501,0.153
wheat,CN011,20050501,0.386
wheat,CN015,20050501,0.209
wheat,CN042,20050501,0.569
wheat,CN034,20050501,0.63
wheat,CN052,20050501,0.562
wheat,CN064,20050501,0.199
wheat,CN032,20050501,0.649
wheat,CN065,20050501,0.266
wheat,CN014,20050501,0.356
wheat,CN043,20050501,0.528
wheat,CN051,20050501,0.486
wheat,CN045,20050501,0.564
wheat,CN022,20050501,0.19
wheat,CN071,20050501,0.658
wheat,CN013,20050501,0.432
wheat,CN012,20050501,0.398
wheat,CN044,20050501,0.464
wheat,CN035,20050501,0.632
wheat,CN023,20050501,0.265
wheat,CN041,20050501,0.625
wheat,CN046,20050501,0.605
wheat,CN061,20050509,0.487
wheat,CN031,20050509,0.466
wheat,CN050,20050509,0.582
wheat,CN033,20050509,0.555
wheat,CN036,20050509,0.62
wheat,CN053,20050509,0.465
wheat,CN037,20050509,0.526
wheat,CN021,20050509,0.279
wheat,CN054,20050509,0.147
wheat,CN062,20050509,0.249
wheat,CN063,20050509,0.174
wheat,CN011,20050509,0.394
wheat,CN015,20050509,0.23
wheat,CN042,20050509,0.526
wheat,CN034,20050509,0.621
wheat,CN052,20050509,0.57
wheat,CN064,20050509,0.214
wheat,CN032,20050509,0.616
wheat,CN065,20050509,0.304
wheat,CN014,20050509,0.344
wheat,CN043,20050509,0.613
wheat,CN051,20050509,0.559
wheat,CN045,20050509,0.619
wheat,CN022,20050509,0.212
wheat,CN071,20050509,0.605
wheat,CN013,20050509,0.431
wheat,CN012,20050509,0.401
wheat,CN044,20050509,0.496
wheat,CN035,20050509,0.685
wheat,CN023,20050509,0.285
wheat,CN041,20050509,0.611
wheat,CN046,20050509,0.581
wheat,CN061,20050517,0.562
wheat,CN031,20050517,0.417
wheat,CN050,20050517,0.606
wheat,CN033,20050517,0.568
wheat,CN036,20050517,0.609
wheat,CN053,20050517,0.463
wheat,CN037,20050517,0.521
wheat,CN021,20050517,0.28
wheat,CN054,20050517,0.16
wheat,CN062,20050517,0.311
wheat,CN063,20050517,0.219
wheat,CN011,20050517,0.405
wheat,CN015,20050517,0.262
wheat,CN042,20050517,0.433
wheat,CN034,20050517,0.621
wheat,CN052,20050517,0.616
wheat,CN064,20050517,0.276
wheat,CN032,20050517,0.615
wheat,CN065,20050517,0.329
wheat,CN014,20050517,0.333
wheat,CN043,20050517,0.564
wheat,CN051,20050517,0.551
wheat,CN045,20050517,0.621
wheat,CN022,20050517,0.217
wheat,CN071,20050517,0.597
wheat,CN013,20050517,0.413
wheat,CN012,20050517,0.403
wheat,CN044,20050517,0.567
wheat,CN035,20050517,0.686
wheat,CN023,20050517,0.318
wheat,CN041,20050517,0.604
wheat,CN046,20050517,0.586
wheat,CN061,20050525,0.363
wheat,CN031,20050525,0.374
wheat,CN050,20050525,0.693
wheat,CN033,20050525,0.491
wheat,CN036,20050525,0.606
wheat,CN053,20050525,0.463
wheat,CN037,20050525,0.419
wheat,CN021,20050525,0.291
wheat,CN054,20050525,0.167
wheat,CN062,20050525,0.32
wheat,CN063,20050525,0.238
wheat,CN011,20050525,0.429
wheat,CN015,20050525,0.311
wheat,CN042,20050525,0.368
wheat,CN034,20050525,0.395
wheat,CN052,20050525,0.549
wheat,CN064,20050525,0.287
wheat,CN032,20050525,0.477
wheat,CN065,20050525,0.359
wheat,CN014,20050525,0.328
wheat,CN043,20050525,0.653
wheat,CN051,20050525,0.629
wheat,CN045,20050525,0.704
wheat,CN022,20050525,0.233
wheat,CN071,20050525,0.752
wheat,CN013,20050525,0.368
wheat,CN012,20050525,0.425
wheat,CN044,20050525,0.65
wheat,CN035,20050525,0.691
wheat,CN023,20050525,0.387
wheat,CN041,20050525,0.331
wheat,CN046,20050525,0.727
wheat,CN061,20050602,0.362
wheat,CN031,20050602,0.333
wheat,CN050,20050602,0.7
wheat,CN033,20050602,0.492
wheat,CN036,20050602,0.645
wheat,CN053,20050602,0.486
wheat,CN037,20050602,0.401
wheat,CN021,20050602,0.405
wheat,CN054,20050602,0.195
wheat,CN062,20050602,0.344
wheat,CN063,20050602,0.282
wheat,CN011,20050602,0.436
wheat,CN015,20050602,0.38
wheat,CN042,20050602,0.343
wheat,CN034,20050602,0.333
wheat,CN052,20050602,0.668
wheat,CN064,20050602,0.298
wheat,CN032,20050602,0.367
wheat,CN065,20050602,0.36
wheat,CN014,20050602,0.316
wheat,CN043,20050602,0.65
wheat,CN051,20050602,0.583
wheat,CN022,20050602,0.292
wheat,CN071,20050602,0.608
wheat,CN013,20050602,0.36
wheat,CN012,20050602,0.421
wheat,CN044,20050602,0.713
wheat,CN035,20050602,0.689
wheat,CN023,20050602,0.481
wheat,CN041,20050602,0.349
wheat,CN046,20050602,0.711
wheat,CN061,20050610,0.334
wheat,CN031,20050610,0.342
wheat,CN050,20050610,0.694
wheat,CN033,20050610,0.494
wheat,CN036,20050610,0.674
wheat,CN053,20050610,0.467
wheat,CN037,20050610,0.317
wheat,CN021,20050610,0.431
wheat,CN054,20050610,0.206
wheat,CN062,20050610,0.353
wheat,CN063,20050610,0.333
wheat,CN011,20050610,0.403
wheat,CN015,20050610,0.442
wheat,CN042,20050610,0.38
wheat,CN034,20050610,0.337
wheat,CN052,20050610,0.691
wheat,CN064,20050610,0.322
wheat,CN032,20050610,0.349
wheat,CN065,20050610,0.363
wheat,CN014,20050610,0.304
wheat,CN043,20050610,0.674
wheat,CN051,20050610,0.626
wheat,CN045,20050610,0.724
wheat,CN022,20050610,0.308
wheat,CN071,20050610,0.788
wheat,CN013,20050610,0.289
wheat,CN012,20050610,0.366
wheat,CN044,20050610,0.729
wheat,CN035,20050610,0.703
wheat,CN023,20050610,0.537
wheat,CN041,20050610,0.298
wheat,CN046,20050610,0.763
wheat,CN061,20050618,0.322
wheat,CN031,20050618,0.381
wheat,CN050,20050618,0.719
wheat,CN033,20050618,0.527
wheat,CN036,20050618,0.655
wheat,CN053,20050618,0.564
wheat,CN037,20050618,0.32
wheat,CN021,20050618,0.519
wheat,CN054,20050618,0.248
wheat,CN062,20050618,0.363
wheat,CN063,20050618,0.381
wheat,CN011,20050618,0.417
wheat,CN015,20050618,0.488
wheat,CN042,20050618,0.414
wheat,CN034,20050618,0.342
wheat,CN052,20050618,0.695
wheat,CN064,20050618,0.33
wheat,CN032,20050618,0.352
wheat,CN065,20050618,0.371
wheat,CN014,20050618,0.296
wheat,CN043,20050618,0.668
wheat,CN051,20050618,0.683
wheat,CN045,20050618,0.735
wheat,CN022,20050618,0.385
wheat,CN071,20050618,0.701
wheat,CN013,20050618,0.288
wheat,CN012,20050618,0.378
wheat,CN044,20050618,0.706
wheat,CN035,20050618,0.729
wheat,CN023,20050618,0.623
wheat,CN041,20050618,0.315
wheat,CN046,20050618,0.741
wheat,CN061,20050626,0.345
wheat,CN031,20050626,0.451
wheat,CN050,20050626,0.732
wheat,CN033,20050626,0.546
wheat,CN036,20050626,0.657
wheat,CN053,20050626,0.584
wheat,CN037,20050626,0.39
wheat,CN021,20050626,0.63
wheat,CN054,20050626,0.255
wheat,CN062,20050626,0.387
wheat,CN063,20050626,0.398
wheat,CN011,20050626,0.472
wheat,CN015,20050626,0.522
wheat,CN042,20050626,0.61
wheat,CN034,20050626,0.427
wheat,CN052,20050626,0.721
wheat,CN064,20050626,0.394
wheat,CN032,20050626,0.478
wheat,CN065,20050626,0.395
wheat,CN014,20050626,0.357
wheat,CN043,20050626,0.66
wheat,CN051,20050626,0.725
wheat,CN045,20050626,0.76
wheat,CN022,20050626,0.408
wheat,CN071,20050626,0.536
wheat,CN013,20050626,0.387
wheat,CN012,20050626,0.425
wheat,CN044,20050626,0.65
wheat,CN035,20050626,0.726
wheat,CN023,20050626,0.627
wheat,CN041,20050626,0.411
wheat,CN046,20050626,0.746
wheat,CN061,20050704,0.455
wheat,CN050,20050704,0.704
wheat,CN033,20050704,0.553
wheat,CN036,20050704,0.649
wheat,CN053,20050704,0.643
wheat,CN037,20050704,0.477
wheat,CN021,20050704,0.716
wheat,CN054,20050704,0.284
wheat,CN062,20050704,0.386
wheat,CN063,20050704,0.452
wheat,CN011,20050704,0.49
wheat,CN015,20050704,0.561
wheat,CN042,20050704,0.698
wheat,CN034,20050704,0.579
wheat,CN052,20050704,0.715
wheat,CN064,20050704,0.382
wheat,CN032,20050704,0.609
wheat,CN065,20050704,0.4
wheat,CN014,20050704,0.435
wheat,CN043,20050704,0.66
wheat,CN051,20050704,0.727
wheat,CN045,20050704,0.717
wheat,CN022,20050704,0.587
wheat,CN071,20050704,0.571
wheat,CN013,20050704,0.425
wheat,CN012,20050704,0.473
wheat,CN044,20050704,0.608
wheat,CN035,20050704,0.715
wheat,CN023,20050704,0.772
wheat,CN041,20050704,0.49
wheat,CN046,20050704,0.659
wheat,CN061,20050712,0.427
wheat,CN031,20050712,0.633
wheat,CN050,20050712,0.76
wheat,CN033,20050712,0.613
wheat,CN036,20050712,0.682
wheat,CN053,20050712,0.654
wheat,CN037,20050712,0.655
wheat,CN021,20050712,0.759
wheat,CN054,20050712,0.325
wheat,CN062,20050712,0.364
wheat,CN063,20050712,0.418
wheat,CN011,20050712,0.63
wheat,CN015,20050712,0.57
wheat,CN042,20050712,0.745
wheat,CN034,20050712,0.592
wheat,CN052,20050712,0.778
wheat,CN064,20050712,0.389
wheat,CN032,20050712,0.639
wheat,CN065,20050712,0.417
wheat,CN014,20050712,0.444
wheat,CN043,20050712,0.674
wheat,CN051,20050712,0.7
wheat,CN045,20050712,0.696
wheat,CN022,20050712,0.623
wheat,CN071,20050712,0.635
wheat,CN013,20050712,0.505
wheat,CN012,20050712,0.539
wheat,CN044,20050712,0.612
wheat,CN035,20050712,0.743
wheat,CN023,20050712,0.768
wheat,CN041,20050712,0.609
wheat,CN046,20050712,0.655
wheat,CN061,20050720,0.543
wheat,CN031,20050720,0.653
wheat,CN050,20050720,0.758
wheat,CN033,20050720,0.659
wheat,CN036,20050720,0.697
wheat,CN053,20050720,0.707
wheat,CN037,20050720,0.696
wheat,CN021,20050720,0.787
wheat,CN054,20050720,0.421
wheat,CN062,20050720,0.345
wheat,CN063,20050720,0.427
wheat,CN011,20050720,0.622
wheat,CN015,20050720,0.602
wheat,CN042,20050720,0.768
wheat,CN034,20050720,0.686
wheat,CN052,20050720,0.791
wheat,CN064,20050720,0.433
wheat,CN032,20050720,0.734
wheat,CN065,20050720,0.411
wheat,CN014,20050720,0.561
wheat,CN043,20050720,0.707
wheat,CN051,20050720,0.771
wheat,CN045,20050720,0.729
wheat,CN022,20050720,0.65
wheat,CN071,20050720,0.57
wheat,CN013,20050720,0.578
wheat,CN012,20050720,0.502
wheat,CN044,20050720,0.644
wheat,CN035,20050720,0.767
wheat,CN023,20050720,0.814
wheat,CN041,20050720,0.73
wheat,CN046,20050720,0.689
wheat,CN061,20050728,0.593
wheat,CN031,20050728,0.644
wheat,CN050,20050728,0.754
wheat,CN033,20050728,0.711
wheat,CN036,20050728,0.729
wheat,CN053,20050728,0.748
wheat,CN037,20050728,0.689
wheat,CN021,20050728,0.773
wheat,CN054,20050728,0.361
wheat,CN062,20050728,0.356
wheat,CN063,20050728,0.439
wheat,CN011,20050728,0.659
wheat,CN015,20050728,0.599
wheat,CN042,20050728,0.78
wheat,CN034,20050728,0.806
wheat,CN052,20050728,0.756
wheat,CN064,20050728,0.42
wheat,CN032,20050728,0.761
wheat,CN065,20050728,0.426
wheat,CN014,20050728,0.53
wheat,CN043,20050728,0.715
wheat,CN051,20050728,0.754
wheat,CN045,20050728,0.691
wheat,CN022,20050728,0.684
wheat,CN071,20050728,0.554
wheat,CN013,20050728,0.705
wheat,CN012,20050728,0.716
wheat,CN044,20050728,0.592
wheat,CN035,20050728,0.753
wheat,CN023,20050728,0.837
wheat,CN041,20050728,0.777
wheat,CN046,20050728,0.661
wheat,CN061,20050805,0.498
wheat,CN031,20050805,0.709
wheat,CN050,20050805,0.719
wheat,CN033,20050805,0.727
wheat,CN036,20050805,0.753
wheat,CN053,20050805,0.784
wheat,CN037,20050805,0.761
wheat,CN021,20050805,0.789
wheat,CN054,20050805,0.338
wheat,CN062,20050805,0.323
wheat,CN063,20050805,0.439
wheat,CN011,20050805,0.661
wheat,CN015,20050805,0.591
wheat,CN042,20050805,0.782
wheat,CN034,20050805,0.789
wheat,CN052,20050805,0.773
wheat,CN064,20050805,0.427
wheat,CN032,20050805,0.788
wheat,CN065,20050805,0.435
wheat,CN014,20050805,0.529
wheat,CN043,20050805,0.729
wheat,CN051,20050805,0.75
wheat,CN045,20050805,0.721
wheat,CN022,20050805,0.675
wheat,CN071,20050805,0.734
wheat,CN013,20050805,0.548
wheat,CN012,20050805,0.626
wheat,CN044,20050805,0.654
wheat,CN035,20050805,0.785
wheat,CN023,20050805,0.793
wheat,CN041,20050805,0.783
wheat,CN046,20050805,0.742
wheat,CN061,20050813,0.529
wheat,CN031,20050813,0.672
wheat,CN050,20050813,0.708
wheat,CN033,20050813,0.691
wheat,CN036,20050813,0.773
wheat,CN053,20050813,0.76
wheat,CN037,20050813,0.767
wheat,CN021,20050813,0.762
wheat,CN054,20050813,0.402
wheat,CN062,20050813,0.328
wheat,CN063,20050813,0.452
wheat,CN011,20050813,0.682
wheat,CN015,20050813,0.575
wheat,CN042,20050813,0.773
wheat,CN034,20050813,0.779
wheat,CN052,20050813,0.754
wheat,CN064,20050813,0.445
wheat,CN032,20050813,0.777
wheat,CN065,20050813,0.427
wheat,CN014,20050813,0.601
wheat,CN043,20050813,0.745
wheat,CN051,20050813,0.736
wheat,CN045,20050813,0.719
wheat,CN022,20050813,0.645
wheat,CN071,20050813,0.749
wheat,CN013,20050813,0.765
wheat,CN012,20050813,0.742
wheat,CN044,20050813,0.769
wheat,CN035,20050813,0.766
wheat,CN023,20050813,0.781
wheat,CN041,20050813,0.788
wheat,CN046,20050813,0.742
wheat,CN061,20050821,0.531
wheat,CN031,20050821,0.777
wheat,CN050,20050821,0.68
wheat,CN033,20050821,0.746
wheat,CN036,20050821,0.765
wheat,CN053,20050821,0.707
wheat,CN037,20050821,0.755
wheat,CN021,20050821,0.73
wheat,CN054,20050821,0.344
wheat,CN062,20050821,0.332
wheat,CN063,20050821,0.401
wheat,CN011,20050821,0.642
wheat,CN015,20050821,0.532
wheat,CN042,20050821,0.735
wheat,CN034,20050821,0.798
wheat,CN052,20050821,0.73
wheat,CN064,20050821,0.407
wheat,CN032,20050821,0.806
wheat,CN065,20050821,0.401
wheat,CN014,20050821,0.458
wheat,CN043,20050821,0.664
wheat,CN051,20050821,0.708
wheat,CN045,20050821,0.741
wheat,CN022,20050821,0.604
wheat,CN071,20050821,0.724
wheat,CN013,20050821,0.688
wheat,CN012,20050821,0.691
wheat,CN044,20050821,0.672
wheat,CN035,20050821,0.769
wheat,CN023,20050821,0.747
wheat,CN041,20050821,0.773
wheat,CN046,20050821,0.74
wheat,CN061,20050829,0.507
wheat,CN031,20050829,0.599
wheat,CN050,20050829,0.659
wheat,CN033,20050829,0.742
wheat,CN036,20050829,0.745
wheat,CN053,20050829,0.743
wheat,CN037,20050829,0.724
wheat,CN021,20050829,0.667
wheat,CN054,20050829,0.325
wheat,CN062,20050829,0.322
wheat,CN063,20050829,0.372
wheat,CN011,20050829,0.592
wheat,CN015,20050829,0.472
wheat,CN042,20050829,0.693
wheat,CN034,20050829,0.717
wheat,CN052,20050829,0.735
wheat,CN064,20050829,0.395
wheat,CN032,20050829,0.763
wheat,CN065,20050829,0.38
wheat,CN014,20050829,0.515
wheat,CN043,20050829,0.722
wheat,CN051,20050829,0.721
wheat,CN045,20050829,0.723
wheat,CN022,20050829,0.545
wheat,CN071,20050829,0.667
wheat,CN013,20050829,0.696
wheat,CN012,20050829,0.669
wheat,CN044,20050829,0.724
wheat,CN035,20050829,0.735
wheat,CN023,20050829,0.688
wheat,CN041,20050829,0.739
wheat,CN046,20050829,0.73
wheat,CN061,20050906,0.54
wheat,CN031,20050906,0.714
wheat,CN050,20050906,0.644
wheat,CN033,20050906,0.735
wheat,CN036,20050906,0.716
wheat,CN053,20050906,0.708
wheat,CN037,20050906,0.701
wheat,CN021,20050906,0.616
wheat,CN054,20050906,0.295
wheat,CN062,20050906,0.305
wheat,CN063,20050906,0.341
wheat,CN011,20050906,0.571
wheat,CN015,20050906,0.417
wheat,CN042,20050906,0.596
wheat,CN034,20050906,0.653
wheat,CN052,20050906,0.68
wheat,CN064,20050906,0.355
wheat,CN032,20050906,0.723
wheat,CN065,20050906,0.359
wheat,CN014,20050906,0.483
wheat,CN043,20050906,0.695
wheat,CN051,20050906,0.623
wheat,CN045,20050906,0.725
wheat,CN022,20050906,0.497
wheat,CN071,20050906,0.693
wheat,CN013,20050906,0.615
wheat,CN012,20050906,0.642
wheat,CN044,20050906,0.728
wheat,CN035,20050906,0.755
wheat,CN023,20050906,0.586
wheat,CN041,20050906,0.638
wheat,CN046,20050906,0.726
wheat,CN061,20050914,0.539
wheat,CN031,20050914,0.648
wheat,CN050,20050914,0.613
wheat,CN033,20050914,0.693
wheat,CN036,20050914,0.678
wheat,CN053,20050914,0.715
wheat,CN037,20050914,0.583
wheat,CN021,20050914,0.554
wheat,CN054,20050914,0.269
wheat,CN062,20050914,0.285
wheat,CN063,20050914,0.306
wheat,CN011,20050914,0.539
wheat,CN015,20050914,0.374
wheat,CN042,20050914,0.575
wheat,CN034,20050914,0.611
wheat,CN052,20050914,0.672
wheat,CN064,20050914,0.32
wheat,CN032,20050914,0.653
wheat,CN065,20050914,0.331
wheat,CN014,20050914,0.484
wheat,CN043,20050914,0.676
wheat,CN051,20050914,0.55
wheat,CN045,20050914,0.712
wheat,CN022,20050914,0.443
wheat,CN071,20050914,0.619
wheat,CN013,20050914,0.587
wheat,CN012,20050914,0.608
wheat,CN044,20050914,0.707
wheat,CN035,20050914,0.734
wheat,CN023,20050914,0.513
wheat,CN041,20050914,0.543
wheat,CN046,20050914,0.729
wheat,CN061,20050922,0.474
wheat,CN031,20050922,0.644
wheat,CN050,20050922,0.643
wheat,CN033,20050922,0.67
wheat,CN036,20050922,0.626
wheat,CN053,20050922,0.684
wheat,CN037,20050922,0.599
wheat,CN021,20050922,0.456
wheat,CN054,20050922,0.261
wheat,CN062,20050922,0.231
wheat,CN063,20050922,0.283
wheat,CN011,20050922,0.522
wheat,CN015,20050922,0.329
wheat,CN042,20050922,0.598
wheat,CN034,20050922,0.51
wheat,CN052,20050922,0.711
wheat,CN064,20050922,0.306
wheat,CN032,20050922,0.627
wheat,CN065,20050922,0.306
wheat,CN014,20050922,0.501
wheat,CN043,20050922,0.64
wheat,CN051,20050922,0.643
wheat,CN045,20050922,0.714
wheat,CN022,20050922,0.377
wheat,CN071,20050922,0.701
wheat,CN013,20050922,0.591
wheat,CN012,20050922,0.598
wheat,CN044,20050922,0.716
wheat,CN035,20050922,0.697
wheat,CN023,20050922,0.418
wheat,CN041,20050922,0.516
wheat,CN046,20050922,0.706
wheat,CN061,20050930,0.48
wheat,CN031,20050930,0.608
wheat,CN050,20050930,0.638
wheat,CN033,20050930,0.646
wheat,CN036,20050930,0.636
wheat,CN053,20050930,0.65
wheat,CN037,20050930,0.434
wheat,CN021,20050930,0.381
wheat,CN054,20050930,0.227
wheat,CN062,20050930,0.25
wheat,CN063,20050930,0.247
wheat,CN011,20050930,0.41
wheat,CN015,20050930,0.288
wheat,CN042,20050930,0.438
wheat,CN034,20050930,0.412
wheat,CN052,20050930,0.627
wheat,CN064,20050930,0.242
wheat,CN032,20050930,0.523
wheat,CN065,20050930,0.277
wheat,CN014,20050930,0.455
wheat,CN043,20050930,0.632
wheat,CN051,20050930,0.608
wheat,CN045,20050930,0.691
wheat,CN022,20050930,0.328
wheat,CN071,20050930,0.738
wheat,CN013,20050930,0.41
wheat,CN012,20050930,0.414
wheat,CN044,20050930,0.688
wheat,CN035,20050930,0.7
wheat,CN023,20050930,0.368
wheat,CN041,20050930,0.398
wheat,CN046,20050930,0.649
